,date,identity,received,nb_received,sum_fee,spent,nb_spent
4465,2016-02-14,833,1190492608.0,111.0,110000.0,1020300326.0,11.0
4466,2016-02-14,SafeDice.com,242365121.0,54.0,328937.0,632407075.0,12.0
4467,2016-02-14,Poloniex.com,390406076549.0,1947.0,10775193.0,396622924373.0,198.0
4468,2016-02-14,MoonBit.co.in,28939415568.0,118.0,5450000.0,29150121575.0,104.0
4469,2016-02-14,16621,162930195.0,184.0,680000.0,304253020.0,47.0
4470,2016-02-14,238,7610549519.0,19.0,131020.0,4482248351.0,6.0
4471,2016-02-14,419,39730703.0,81.0,978667.0,39203553.0,38.0
4472,2016-02-14,9749,7140000000.0,5.0,80000.0,4139920000.0,4.0
4473,2016-02-14,700,436173042.0,26.0,240000.0,572175585.0,11.0
4474,2016-02-14,101,704762849.0,99.0,212376.0,701671316.0,41.0
4475,2016-02-14,61,28428505198.0,2261.0,18142240.0,55389022711.0,326.0
4476,2016-02-14,1138,5383899648.0,245.0,1089942.0,5389204119.0,35.0
4477,2016-02-14,CoinMotion.com,419302973.0,10.0,51553.0,375420122.0,2.0
4478,2016-02-14,BitZillions.com,6840208127.0,1064.0,6783156.0,6943239705.0,305.0
4479,2016-02-14,195,2430533629.0,692.0,2522555.0,2406305854.0,7.0
4480,2016-02-14,LocalBitcoins.com-old,116157358871.0,1310.0,0.0,0.0,0.0
4481,2016-02-14,227,771470080.0,357.0,769670.0,455903520.0,69.0
4482,2016-02-14,354,7742824610.0,301.0,2510196.0,9035380279.0,13.0
4483,2016-02-14,CoinSpot.com.au,193534039.0,34.0,177110.0,421908695.0,3.0
4484,2016-02-14,7277,13033320.0,71.0,740260.0,12663320.0,37.0
4485,2016-02-14,821,11263875756.0,74.0,197530.0,10953449791.0,14.0
4486,2016-02-14,175,23572987926.0,101.0,409910.0,12250201022.0,29.0
4487,2016-02-14,SatoshiMines.com,2089589883.0,652.0,4132580.0,2721817864.0,206.0
4488,2016-02-14,AnxPro.com,116157358871.0,1310.0,6153319.0,295414523478.0,85.0
4489,2016-02-14,348,1015002430.0,130.0,133965.0,1222084214.0,12.0
4490,2016-02-14,51,350285347.0,32.0,82893.0,264901194.0,8.0
4491,2016-02-14,67927,256384000.0,2.0,50000.0,188062000.0,1.0
4492,2016-02-14,CoinGaming.io,5832566783.0,443.0,4605360.0,14080866062.0,34.0
4493,2016-02-15,898,18326888208.0,58.0,840000.0,19000143548.0,56.0
4494,2016-02-15,Bit-x.com,1693330692.0,49.0,140231.0,259665432.0,14.0
4495,2016-02-15,BX.in.th,274274495947.0,1870.0,7505700.0,313333054845.0,275.0
4496,2016-02-15,SatoshiMines.com,2231258877.0,657.0,3902180.0,2029579107.0,195.0
4497,2016-02-15,292,132966454.0,107.0,627470.0,53639210.0,24.0
4498,2016-02-15,69697250,48845660000.0,118.0,600000.0,42071510000.0,31.0
4499,2016-02-15,71554939,24289362572.0,309.0,15250000.0,24861283928.0,303.0
4500,2016-02-15,Bitcoin.de-old,2194403625.0,38.0,351527.0,791858315.0,6.0
4501,2016-02-15,0,206151267097.0,21893.0,101808768.0,205082903781.0,3389.0
4502,2016-02-15,227,1174379649.0,347.0,1018060.0,1042749721.0,68.0
4503,2016-02-15,BTC-e.com,649530876556.0,2705.0,12900000.0,651023404648.0,129.0
4504,2016-02-15,523,9830632453.0,107.0,483940.0,9831196579.0,45.0
4505,2016-02-15,BTCC.com,1013645660083.0,4499.0,18262184.0,961075003800.0,81.0
4506,2016-02-15,CoinPayments.net,12067853152.0,1409.0,6498130.0,11751440372.0,649.0
4507,2016-02-15,269,1357481076.0,256.0,1034260.0,2394544006.0,67.0
4508,2016-02-15,122,103755366777.0,94.0,316710.0,103404241259.0,30.0
4509,2016-02-15,ePay.info,13929157121396.0,24115.0,84488942.0,14338163112725.0,2978.0
4510,2016-02-15,Poloniex.com,458191188894.0,2011.0,11952305.0,406164845818.0,243.0
4511,2016-02-15,37,28193013986.0,73.0,746584.0,26151719407.0,19.0
4512,2016-02-15,BitZillions.com,6563562472.0,1078.0,7161076.0,6225268414.0,332.0
4513,2016-02-15,CoinSpot.com.au,163579167.0,33.0,302739.0,314424141.0,13.0
4514,2016-02-15,Paymium.com,36160965902.0,19.0,400000.0,39680666810.0,4.0
4515,2016-02-15,1316,75064725805.0,147.0,450000.0,75824080783.0,42.0
4516,2016-02-15,189,3374051655.0,63.0,203620.0,2934142986.0,19.0
4517,2016-02-15,67927,5220526560.0,9.0,450000.0,5622116560.0,9.0
4518,2016-02-15,195,2493319161.0,737.0,2500515.0,2569816298.0,7.0
4519,2016-02-15,CoinTrader.net,151256824876.0,1398.0,0.0,0.0,0.0
4520,2016-02-15,833,4804017314.0,149.0,730000.0,5397991914.0,32.0
4521,2016-02-15,396,223781095129.0,158.0,2739060.0,205129173481.0,89.0
4522,2016-02-15,777,238358416.0,17.0,78906.0,1503955922.0,3.0
4523,2016-02-15,LocalBitcoins.com-old,151256824876.0,1398.0,0.0,0.0,0.0
4524,2016-02-15,821,16492817103.0,80.0,262300.0,19753601380.0,19.0
4525,2016-02-15,343,2452812672.0,82.0,40000.0,270702044.0,4.0
4526,2016-02-15,238,2893793252.0,19.0,160000.0,5737547756.0,8.0
4527,2016-02-15,AnxPro.com,151256824876.0,1398.0,5633500.0,415541794128.0,91.0
4528,2016-02-15,469,1503236000.0,58.0,830000.0,1524076000.0,56.0
4529,2016-02-15,Bitstamp.net,2389362396060.0,666.0,8126351.0,2443703107483.0,187.0
4530,2016-02-15,131,115194679907.0,220.0,1376000.0,107057179390.0,111.0
4531,2016-02-15,7277,19020058.0,91.0,985640.0,18324598.0,48.0
4532,2016-02-15,348,2184812318.0,171.0,207530.0,1417557876.0,20.0
4533,2016-02-15,MercadoBitcoin.com.br,11694860964.0,1075.0,2851020.0,12110000000.0,7.0
4534,2016-02-15,FYBSG.com,189029410.0,16.0,50198.0,340733842.0,5.0
4535,2016-02-15,154,1074094674.0,30.0,400384.0,1119521126.0,12.0
4536,2016-02-15,107,1425044454537.0,576.0,4820000.0,1322314341482.0,241.0
4537,2016-02-15,Matbea.com,22269012826.0,193.0,2115060.0,19778111195.0,58.0
4538,2016-02-15,16621,210921557.0,125.0,350000.0,244116141.0,27.0
4539,2016-02-15,61,34257772715.0,2499.0,9141380.0,31982067594.0,302.0
4540,2016-02-15,MoonBit.co.in,48352898682.0,133.0,5620000.0,47702561236.0,107.0
4541,2016-02-15,1567,379599415.0,60.0,176900.0,378309259.0,34.0
4542,2016-02-15,289,28637793136.0,1209.0,3800000.0,9982778713.0,76.0
4543,2016-02-15,1228047,302378496618.0,456.0,4680224.0,293587191035.0,408.0
4544,2016-02-15,1215,510003114212.0,19.0,2067950.0,421264607441.0,14.0
4545,2016-02-15,101,835453672.0,142.0,356768.0,850213901.0,53.0
4546,2016-02-15,SafeDice.com,428580751.0,51.0,254622.0,135106482.0,9.0
4547,2016-02-15,Bitbond.com,558064324.0,22.0,70000.0,759545531.0,7.0
4548,2016-02-15,700,178874802.0,28.0,180000.0,155756648.0,7.0
4549,2016-02-15,126,14241287252.0,167.0,1941481.0,14004112939.0,21.0
4550,2016-02-15,CoinJar.com,8437920696.0,141.0,1357520.0,16420305941.0,59.0
4551,2016-02-15,Vaultoro.com,696304504.0,43.0,102390.0,707668759.0,7.0
4552,2016-02-15,35,1124037107.0,106.0,1526718.0,1132482782.0,36.0
4553,2016-02-15,252,59891119.0,132.0,1823212.0,60416451.0,56.0
4554,2016-02-15,544,25280244402.0,110.0,550000.0,25280244402.0,55.0
4555,2016-02-15,162,47765475179.0,137.0,737761.0,38988406978.0,1.0
4556,2016-02-15,2230,2301483590.0,46.0,373464.0,1966221901.0,31.0
4557,2016-02-15,BitBargain.co.uk,13034141595.0,74.0,2450750.0,13627019354.0,49.0
4558,2016-02-15,9749,12110000000.0,7.0,160000.0,15109840000.0,8.0
4559,2016-02-15,Xapo.com,7910966516183.0,16983.0,27720000.0,7909851259851.0,1693.0
4560,2016-02-15,354,14795439937.0,315.0,4195449.0,10671696847.0,18.0
4561,2016-02-15,CoinMotion.com,970567368.0,15.0,85548.0,1015625069.0,10.0
4562,2016-02-15,Bitcoin.de,35531264271.0,326.0,386490.0,25315919474.0,16.0
4563,2016-02-15,641,369409900.0,46.0,207918.0,113478838.0,19.0
4564,2016-02-15,1391,112612103.0,41.0,218844.0,107550087.0,11.0
4565,2016-02-15,175,16655599038.0,94.0,558710.0,28052172214.0,39.0
4566,2016-02-15,1138,4795338832.0,147.0,830496.0,4887061907.0,23.0
4567,2016-02-15,139,537741685628.0,48.0,492637.0,441735925855.0,18.0
4568,2016-02-15,421,177774148251.0,2689.0,13460000.0,176197687267.0,47.0
4569,2016-02-15,57,68784720077.0,820.0,2540000.0,46030819229.0,239.0
4570,2016-02-15,CoinGaming.io,8732435151.0,470.0,2286450.0,4280736369.0,31.0
4571,2016-02-15,54597475,8749414699.0,9.0,60160.0,9351412578.0,8.0
4572,2016-02-15,27914256,296598334933.0,71.0,3500000.0,296739791570.0,70.0
4573,2016-02-15,51,60766744.0,13.0,68008.0,76207249.0,7.0
4574,2016-02-15,PocketDice.io,690265026.0,326.0,1566020.0,692269503.0,156.0
4575,2016-02-15,999Dice.com,3238551942.0,1301.0,8268063.0,7575413970.0,404.0
4576,2016-02-15,942,77183129.0,58.0,70000.0,85699649.0,7.0
4577,2016-02-15,4,413370640315.0,7045.0,69641796.0,413052393943.0,1381.0
4578,2016-02-15,864,22304987737.0,79.0,372510.0,22104083042.0,35.0
4579,2016-02-15,YoBit.net,1924793544.0,382.0,2689440.0,3799161270.0,124.0
4580,2016-02-15,16768780,1194486365.0,18.0,100000.0,802104666.0,10.0
4581,2016-02-15,60,260942712242.0,618.0,10611518.0,408554335920.0,250.0
4582,2016-02-15,1805,2013971451.0,20.0,82800.0,2014641944.0,6.0
4583,2016-02-15,Cryptonator.com,348965641.0,952.0,7591675.0,828384231.0,91.0
4584,2016-02-15,SatoshiDice.com,3987326269.0,102.0,510000.0,5366774511.0,26.0
4585,2016-02-15,1654888,90759917026.0,307.0,15250000.0,90611258398.0,305.0
4586,2016-02-15,HaoBTC.com,550869534121.0,2848.0,81100000.0,559267089883.0,1606.0
4587,2016-02-15,1070,253284729.0,22.0,80000.0,196613387.0,8.0
4588,2016-02-15,Rollin.io,1846671843.0,234.0,1799460.0,1589472351.0,77.0
4589,2016-02-15,SlushPool.com,14048156201.0,6.0,209250.0,13127456399.0,4.0
4590,2016-02-15,5162,710170518.0,15.0,33120.0,800804226.0,3.0
4591,2016-02-15,419,31902493.0,58.0,551582.0,32912548.0,30.0
4592,2016-02-15,HappyCoins.com,951615234.0,4.0,140000.0,1851475234.0,7.0
4593,2016-02-16,195,2956552596.0,911.0,3037040.0,2758266600.0,8.0
4594,2016-02-16,LocalBitcoins.com-old,224794918640.0,1206.0,0.0,0.0,0.0
4595,2016-02-16,16768780,466629974.0,6.0,60000.0,707684813.0,6.0
4596,2016-02-16,Bitstamp.net,2092087312745.0,577.0,8206187.0,2423488094259.0,162.0
4597,2016-02-16,BitZillions.com,14523222594.0,1462.0,9386643.0,13978989857.0,421.0
4598,2016-02-16,Xapo.com,7118776406560.0,6635.0,36120000.0,7179935058796.0,1471.0
4599,2016-02-16,SatoshiMines.com,1210178325.0,464.0,2442180.0,975509399.0,122.0
4600,2016-02-16,AnxPro.com,224794918640.0,1206.0,10156076.0,845107576962.0,113.0
4601,2016-02-16,BTC-e.com,948520367543.0,2543.0,12700000.0,947495658127.0,127.0
4602,2016-02-16,189,655445441.0,29.0,91450.0,1484235783.0,8.0
4603,2016-02-16,5162,1085828949.0,15.0,22790.0,723358822.0,2.0
4604,2016-02-16,CoinGaming.io,9455064121.0,545.0,3372960.0,12283499232.0,27.0
4605,2016-02-16,Poloniex.com,485116646151.0,2262.0,16353195.0,473036535205.0,296.0
4606,2016-02-16,1391,144537780.0,40.0,189159.0,150175147.0,10.0
4607,2016-02-16,Matbea.com,22329849192.0,174.0,2345580.0,23169495353.0,69.0
4608,2016-02-16,777,266113837.0,23.0,55132.0,25238351.0,5.0
4609,2016-02-16,700,294728889.0,22.0,240000.0,243928226.0,12.0
4610,2016-02-16,421,140491008718.0,2027.0,10130000.0,142177567928.0,46.0
4611,2016-02-16,833,1578063708.0,118.0,280000.0,1690628214.0,28.0
4612,2016-02-16,162,61101185140.0,172.0,2600574.0,61494668272.0,2.0
4613,2016-02-16,1138,1059416752.0,133.0,716331.0,2191171062.0,33.0
4614,2016-02-16,Bitcoin.de-old,788294834.0,21.0,129204.0,8427324738.0,1.0
4615,2016-02-16,HaoBTC.com,697730113505.0,2705.0,79350000.0,687790948513.0,1580.0
4616,2016-02-16,Bitcoin.de,151299816333.0,235.0,1395606.0,185573518347.0,3.0
4617,2016-02-16,139,638696292546.0,54.0,856071.0,710262442863.0,31.0
4618,2016-02-16,238,3718108724.0,14.0,120000.0,3144354598.0,6.0
4619,2016-02-16,942,77952447.0,39.0,50000.0,8557130.0,5.0
4620,2016-02-16,71554939,16877842569.0,286.0,13950000.0,16713530568.0,278.0
4621,2016-02-16,252,75811110.0,151.0,1683840.0,72387327.0,70.0
4622,2016-02-16,SafeDice.com,478314326.0,59.0,339812.0,681011461.0,17.0
4623,2016-02-16,1316,30268162282.0,59.0,260000.0,33809940237.0,24.0
4624,2016-02-16,51,254949824.0,27.0,102696.0,252079025.0,9.0
4625,2016-02-16,1228047,246843776799.0,560.0,5872864.0,247847114200.0,512.0
4626,2016-02-16,227,476511896.0,205.0,592650.0,528109598.0,54.0
4627,2016-02-16,1654888,50657205816.0,245.0,12150000.0,50742416389.0,243.0
4628,2016-02-16,27914256,110364294542.0,59.0,2900000.0,110340459534.0,58.0
4629,2016-02-16,35,747053135.0,84.0,1086129.0,703550690.0,33.0
4630,2016-02-16,54597475,14545046099.0,14.0,97760.0,14781515057.0,13.0
4631,2016-02-16,821,6726214189.0,43.0,219070.0,16254824303.0,17.0
4632,2016-02-16,BTCC.com,1107665759338.0,4358.0,20156353.0,978064001543.0,75.0
4633,2016-02-16,126,7391794727.0,92.0,1396689.0,7674167876.0,18.0
4634,2016-02-16,ePay.info,10528842693518.0,18024.0,71442274.0,10749042681238.0,3352.0
4635,2016-02-16,MercadoBitcoin.com.br,13276549774.0,526.0,1182960.0,12032798047.0,7.0
4636,2016-02-16,2230,1299515957.0,25.0,241430.0,1168343873.0,18.0
4637,2016-02-16,61,32754333649.0,2442.0,8647440.0,28336339605.0,318.0
4638,2016-02-16,57,37534600515.0,723.0,2190316.0,3574667839.0,204.0
4639,2016-02-16,16621,956580337.0,77.0,570000.0,910225396.0,42.0
4640,2016-02-16,HappyCoins.com,3073429238.0,12.0,180000.0,2173249238.0,9.0
4641,2016-02-16,Bitbond.com,1920353881.0,28.0,60000.0,957749822.0,6.0
4642,2016-02-16,SlushPool.com,16353632752.0,7.0,108450.0,7101651840.0,2.0
4643,2016-02-16,CoinTrader.net,224794918640.0,1206.0,0.0,0.0,0.0
4644,2016-02-16,9749,13373526900.0,9.0,140000.0,13373386900.0,7.0
4645,2016-02-16,289,31246352968.0,616.0,3900000.0,18551011238.0,78.0
4646,2016-02-16,BitBargain.co.uk,13026736987.0,48.0,1800000.0,11016375983.0,36.0
4647,2016-02-16,0,167404328866.0,14584.0,92553297.0,167972669555.0,3030.0
4648,2016-02-16,1070,38741351.0,12.0,50000.0,350140066.0,5.0
4649,2016-02-16,348,2723636251.0,150.0,233605.0,2772597515.0,32.0
4650,2016-02-16,4,454939336223.0,6045.0,59777326.0,453930286842.0,1114.0
4651,2016-02-16,898,20875974172.0,65.0,810000.0,20566310070.0,54.0
4652,2016-02-16,CoinMotion.com,2386817066.0,25.0,68772.0,545543170.0,7.0
4653,2016-02-16,292,138137298.0,58.0,353848.0,133935498.0,16.0
4654,2016-02-16,CoinJar.com,14392021724.0,209.0,1195480.0,17443369424.0,46.0
4655,2016-02-16,122,93194872406.0,48.0,236980.0,95464898879.0,24.0
4656,2016-02-16,396,180468721143.0,116.0,2778000.0,201666193912.0,91.0
4657,2016-02-16,999Dice.com,3024866368.0,644.0,6391552.0,3779151738.0,338.0
4658,2016-02-16,YoBit.net,3027473944.0,340.0,2993860.0,2254972061.0,149.0
4659,2016-02-16,Vaultoro.com,58258412.0,24.0,85550.0,69906784.0,8.0
4660,2016-02-16,544,22524132000.0,79.0,390000.0,22261932000.0,39.0
4661,2016-02-16,864,35734589669.0,102.0,451390.0,36094854925.0,43.0
4662,2016-02-16,67927,4313696040.0,15.0,450000.0,3608235040.0,9.0
4663,2016-02-16,MoonBit.co.in,31099271469.0,125.0,5450000.0,31265035060.0,108.0
4664,2016-02-16,469,1279909129.0,44.0,450000.0,1191340000.0,41.0
4665,2016-02-16,Rollin.io,1294984650.0,206.0,1468020.0,1158023648.0,63.0
4666,2016-02-16,SatoshiDice.com,2962984395.0,140.0,530000.0,3194562345.0,42.0
4667,2016-02-16,69697250,32088540000.0,48.0,200000.0,32213620000.0,20.0
4668,2016-02-16,154,1071453948.0,37.0,418855.0,1125394333.0,19.0
4669,2016-02-16,CoinSpot.com.au,16316217.0,15.0,125207.0,26788478.0,8.0
4670,2016-02-16,1805,79948282.0,10.0,30000.0,59653039.0,3.0
4671,2016-02-16,419,44553880.0,82.0,783942.0,42182539.0,41.0
4672,2016-02-16,107,2594970849721.0,390.0,4180000.0,2611176032718.0,209.0
4673,2016-02-16,354,14916107554.0,266.0,5621316.0,13035612183.0,17.0
4674,2016-02-16,PocketDice.io,633289533.0,262.0,1124770.0,619280061.0,112.0
4675,2016-02-16,343,3607131407.0,96.0,60000.0,124065846.0,6.0
4676,2016-02-16,CoinPayments.net,11522276791.0,1450.0,6694010.0,9821683250.0,667.0
4677,2016-02-16,1215,480000000000.0,16.0,2461200.0,570552414753.0,19.0
4678,2016-02-16,Cryptonator.com,535030558.0,433.0,3162369.0,537205912.0,101.0
4679,2016-02-16,7277,16765024.0,114.0,947660.0,15984340.0,45.0
4680,2016-02-16,60,1491856534942.0,1140.0,13297484.0,1408711596429.0,517.0
4681,2016-02-16,FYBSG.com,130884445.0,12.0,48437.0,259251522.0,4.0
4682,2016-02-16,175,10403812296.0,62.0,276540.0,6429971965.0,18.0
4683,2016-02-16,BX.in.th,378257671854.0,1405.0,9971801.0,375108222971.0,247.0
4684,2016-02-16,131,54304809828.0,176.0,1120000.0,66242343723.0,101.0
4685,2016-02-16,101,1259726366.0,104.0,251964.0,1063017278.0,43.0
4686,2016-02-16,1567,100181405.0,50.0,199500.0,103346664.0,33.0
4687,2016-02-16,641,131165717.0,74.0,401617.0,1443039580.0,31.0
4688,2016-02-16,Paymium.com,36606578710.0,24.0,600000.0,38236964165.0,6.0
4689,2016-02-16,523,5968816393.0,101.0,445480.0,5957648703.0,43.0
4690,2016-02-16,37,17512238578.0,31.0,481026.0,19543130733.0,9.0
4691,2016-02-16,269,1167072898.0,278.0,1476200.0,1249795078.0,66.0
4692,2016-02-16,Bit-x.com,1699657284.0,40.0,150561.0,408602585.0,15.0
4693,2016-02-17,YoBit.net,3368446332.0,450.0,3299920.0,3929133550.0,157.0
4694,2016-02-17,1228047,210992603318.0,642.0,6679648.0,208870375887.0,597.0
4695,2016-02-17,Xapo.com,6978305809457.0,19048.0,29710000.0,7055491426858.0,1929.0
4696,2016-02-17,BTCC.com,883616841303.0,3670.0,26408425.0,765070002809.0,78.0
4697,2016-02-17,MercadoBitcoin.com.br,10412703445.0,1005.0,1700290.0,11460000000.0,9.0
4698,2016-02-17,1654888,43305010117.0,261.0,13000000.0,43225201904.0,260.0
4699,2016-02-17,FYBSG.com,233890072.0,14.0,66296.0,173640117.0,4.0
4700,2016-02-17,1138,768112463.0,122.0,543570.0,539537478.0,15.0
4701,2016-02-17,227,1642277559.0,307.0,876430.0,1937548608.0,81.0
4702,2016-02-17,252,106170339.0,208.0,1962056.0,102584967.0,96.0
4703,2016-02-17,71554939,27948071571.0,273.0,13400000.0,27638067932.0,267.0
4704,2016-02-17,821,11524456160.0,128.0,212750.0,3249585149.0,16.0
4705,2016-02-17,154,801299013.0,29.0,389175.0,1098749087.0,14.0
4706,2016-02-17,999Dice.com,2006254585.0,751.0,4672130.0,2158934723.0,219.0
4707,2016-02-17,419,74195862.0,151.0,2005565.0,71681722.0,67.0
4708,2016-02-17,Vaultoro.com,732479038.0,54.0,111480.0,183499547.0,10.0
4709,2016-02-17,37,31992391447.0,76.0,751246.0,32000072129.0,20.0
4710,2016-02-17,175,14313378685.0,90.0,414380.0,16995445908.0,32.0
4711,2016-02-17,SatoshiDice.com,4455241419.0,215.0,710000.0,4937521347.0,56.0
4712,2016-02-17,1567,75438317.0,49.0,192800.0,76504594.0,31.0
4713,2016-02-17,67927,4499906040.0,20.0,800000.0,4427125040.0,16.0
4714,2016-02-17,4,355220524057.0,6602.0,54904646.0,357258657389.0,1091.0
4715,2016-02-17,SatoshiMines.com,2321576106.0,583.0,3087460.0,4581226028.0,148.0
4716,2016-02-17,421,107840187397.0,2115.0,10665000.0,108340254405.0,47.0
4717,2016-02-17,CoinMotion.com,972588944.0,17.0,68145.0,399116352.0,6.0
4718,2016-02-17,CoinSpot.com.au,552804664.0,53.0,254757.0,588890042.0,20.0
4719,2016-02-17,SafeDice.com,621099938.0,48.0,189304.0,391539740.0,13.0
4720,2016-02-17,54597475,13295008106.0,15.0,97760.0,13800476493.0,13.0
4721,2016-02-17,7277,17835942.0,122.0,1213380.0,17068702.0,59.0
4722,2016-02-17,777,218039691.0,43.0,292577.0,549334563.0,17.0
4723,2016-02-17,833,5958740247.0,148.0,440000.0,5501869843.0,38.0
4724,2016-02-17,16768780,495834541.0,16.0,100000.0,386231436.0,10.0
4725,2016-02-17,942,164471826.0,53.0,30000.0,21015002.0,3.0
4726,2016-02-17,57,40668421843.0,1016.0,2720000.0,40995441336.0,249.0
4727,2016-02-17,469,619765963.0,32.0,300000.0,558750000.0,30.0
4728,2016-02-17,MoonBit.co.in,29743745620.0,141.0,6550000.0,30212489349.0,126.0
4729,2016-02-17,60,942346869151.0,935.0,7879661.0,788770279469.0,273.0
4730,2016-02-17,SlushPool.com,25003656893.0,11.0,174260.0,24396416927.0,4.0
4731,2016-02-17,Bitcoin.de,23083237186.0,381.0,1601690.0,20611946496.0,3.0
4732,2016-02-17,5162,996000998.0,15.0,42120.0,1358406215.0,3.0
4733,2016-02-17,Rollin.io,2185057213.0,281.0,1994820.0,2516645554.0,90.0
4734,2016-02-17,Bitbond.com,1142834791.0,36.0,60000.0,778437086.0,5.0
4735,2016-02-17,354,8938209425.0,296.0,3603083.0,10124251192.0,16.0
4736,2016-02-17,61,35332290508.0,2632.0,12692260.0,38093753698.0,344.0
4737,2016-02-17,348,8696042861.0,159.0,197645.0,4018856398.0,28.0
4738,2016-02-17,122,94139830211.0,91.0,219050.0,76367009490.0,23.0
4739,2016-02-17,544,19919663198.0,104.0,520000.0,20136063198.0,52.0
4740,2016-02-17,HappyCoins.com,1014000000.0,5.0,140000.0,1613860000.0,7.0
4741,2016-02-17,131,38802931491.0,191.0,1084000.0,39989631857.0,91.0
4742,2016-02-17,CoinPayments.net,11077972315.0,1483.0,7265700.0,12617530675.0,720.0
4743,2016-02-17,0,378523187473.0,23415.0,98273304.0,356389951666.0,3207.0
4744,2016-02-17,BitZillions.com,19787236247.0,1558.0,11087631.0,20364673695.0,509.0
4745,2016-02-17,1805,1823700553.0,18.0,70000.0,1841086522.0,7.0
4746,2016-02-17,Bitcoin.de-old,5767689002.0,54.0,585631.0,698009461.0,13.0
4747,2016-02-17,69697250,21773990000.0,44.0,230000.0,27292590000.0,21.0
4748,2016-02-17,Cryptonator.com,1027651204.0,908.0,3473485.0,1016994212.0,97.0
4749,2016-02-17,343,2370068808.0,79.0,825680.0,13541680336.0,11.0
4750,2016-02-17,269,897305648.0,254.0,1179430.0,1365117017.0,81.0
4751,2016-02-17,107,3313989839441.0,547.0,4240000.0,3321287121810.0,212.0
4752,2016-02-17,51,150817978.0,26.0,147065.0,247834041.0,12.0
4753,2016-02-17,195,3306183451.0,806.0,2614702.0,3086488195.0,7.0
4754,2016-02-17,CoinGaming.io,18414933795.0,654.0,5253720.0,18950196604.0,64.0
4755,2016-02-17,2230,1158308768.0,35.0,332053.0,1082728494.0,26.0
4756,2016-02-17,16621,2307507972.0,113.0,350000.0,2181928768.0,33.0
4757,2016-02-17,126,10749928269.0,146.0,1558532.0,9335963429.0,20.0
4758,2016-02-17,641,229669120.0,71.0,307040.0,212339013.0,27.0
4759,2016-02-17,139,818298116539.0,63.0,1005817.0,748589762472.0,34.0
4760,2016-02-17,898,25828067552.0,62.0,780000.0,22191436679.0,52.0
4761,2016-02-17,27914256,75735753217.0,38.0,1850000.0,75639228663.0,37.0
4762,2016-02-17,289,24023768111.0,905.0,4700000.0,48669312135.0,94.0
4763,2016-02-17,CoinJar.com,17154056374.0,191.0,779600.0,19007461898.0,25.0
4764,2016-02-17,Poloniex.com,417277958516.0,2694.0,16542822.0,415200366101.0,316.0
4765,2016-02-17,101,3722370325.0,119.0,427099.0,3511795606.0,57.0
4766,2016-02-17,BX.in.th,354792381290.0,1284.0,5900000.0,342932166954.0,246.0
4767,2016-02-17,292,327225476.0,104.0,563651.0,333667908.0,18.0
4768,2016-02-17,189,105380166.0,35.0,60000.0,91353061.0,6.0
4769,2016-02-17,AnxPro.com,212238923712.0,1508.0,7637218.0,642971073561.0,108.0
4770,2016-02-17,1070,656755998.0,15.0,50000.0,1104250958.0,5.0
4771,2016-02-17,BitBargain.co.uk,18598569841.0,71.0,2358250.0,18876088787.0,47.0
4772,2016-02-17,35,885456113.0,122.0,1761336.0,1376021111.0,41.0
4773,2016-02-17,ePay.info,6890322790562.0,26315.0,98828661.0,7091917682881.0,3974.0
4774,2016-02-17,Bitstamp.net,2348948374049.0,723.0,7619459.0,2035926414054.0,186.0
4775,2016-02-17,523,35137440285.0,154.0,703230.0,34839453443.0,68.0
4776,2016-02-17,Matbea.com,21346221925.0,205.0,2090340.0,20909315194.0,57.0
4777,2016-02-17,396,172269044525.0,141.0,2809200.0,175956730350.0,92.0
4778,2016-02-17,PocketDice.io,1070628490.0,387.0,1941735.0,760821072.0,193.0
4779,2016-02-17,1316,33649041488.0,84.0,380000.0,36401880287.0,36.0
4780,2016-02-17,Bit-x.com,12594514358.0,127.0,706635.0,14208156119.0,34.0
4781,2016-02-17,700,677137627.0,27.0,160000.0,127701019.0,8.0
4782,2016-02-17,CoinTrader.net,212238923712.0,1508.0,0.0,0.0,0.0
4783,2016-02-17,Paymium.com,8270269631.0,21.0,300000.0,9099393593.0,3.0
4784,2016-02-17,238,3542732162.0,17.0,120000.0,2521019811.0,6.0
4785,2016-02-17,162,42934865475.0,117.0,815672.0,16532515432.0,1.0
4786,2016-02-17,LocalBitcoins.com-old,212238923712.0,1508.0,0.0,0.0,0.0
4787,2016-02-17,1215,480000000000.0,16.0,2503950.0,540205699770.0,18.0
4788,2016-02-17,HaoBTC.com,326166939843.0,2197.0,61850000.0,328198928062.0,1232.0
4789,2016-02-17,864,41822958723.0,121.0,499180.0,40565397184.0,48.0
4790,2016-02-17,BTC-e.com,619366029717.0,3015.0,14000000.0,616924752266.0,140.0
4791,2016-02-17,9749,14460000000.0,11.0,220000.0,14459780000.0,11.0
4792,2016-02-17,1391,234397704.0,50.0,290283.0,229511606.0,12.0
4793,2016-02-18,833,2288308876.0,122.0,140000.0,1614829944.0,14.0
4794,2016-02-18,898,13232304137.0,65.0,780000.0,17175187330.0,52.0
4795,2016-02-18,252,88153590.0,174.0,1999920.0,88102980.0,82.0
4796,2016-02-18,Rollin.io,1704793095.0,211.0,1347010.0,860380517.0,72.0
4797,2016-02-18,SafeDice.com,237680310.0,75.0,299407.0,475636290.0,19.0
